tail_number,company_name,icao24,flight_date,departure_time,arrival_time,flight_duration_min,estDepartureAirport,dep_airport_name,dep_city,dep_country,dep_lat,dep_lon,estArrivalAirport,arr_airport_name,arr_city,arr_country,arr_lat,arr_lon
N765M,"Macy's, Inc.",aa552e,2024-12-04,2024-12-04 22:23:42+00:00,2024-12-04 23:50:28+00:00,86.8,KPWK,Chicago Executive Airport,Chicago/Prospect Heights/Wheeling,US,42.114222,-87.901494,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
N765M,"Macy's, Inc.",aa552e,2024-12-09,2024-12-09 20:17:43+00:00,2024-12-09 22:42:38+00:00,144.9,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267,KMCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016
N765M,"Macy's, Inc.",aa552e,2024-12-09,2024-12-09 18:00:05+00:00,2024-12-09 19:29:51+00:00,89.8,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
N765M,"Macy's, Inc.",aa552e,2024-12-10,2024-12-10 20:52:45+00:00,2024-12-10 21:22:22+00:00,29.6,,,,,,,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,26.072599,-80.152702
N765M,"Macy's, Inc.",aa552e,2024-12-12,2024-12-12 21:50:41+00:00,2024-12-12 23:32:17+00:00,101.6,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2024-12-12,2024-12-12 18:50:17+00:00,2024-12-12 21:08:57+00:00,138.7,KFLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,US,26.072599,-80.152702,KFRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
N765M,"Macy's, Inc.",aa552e,2024-12-17,2024-12-17 11:58:37+00:00,2024-12-17 17:03:33+00:00,304.9,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KSDL,Scottsdale Airport,Scottsdale,US,33.622898101807,-111.91100311279
N765M,"Macy's, Inc.",aa552e,2024-12-16,2024-12-16 19:21:51+00:00,2024-12-16 20:43:18+00:00,81.4,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2024-12-20,2024-12-20 18:00:05+00:00,2024-12-20 18:27:35+00:00,27.5,KSAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,KBUR,Hollywood Burbank/Bob Hope Airport,Burbank,US,34.202834,-118.35805
N765M,"Macy's, Inc.",aa552e,2024-12-22,2024-12-22 01:46:52+00:00,2024-12-22 03:12:22+00:00,85.5,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2024-12-26,2024-12-26 14:08:30+00:00,2024-12-26 16:38:34+00:00,150.1,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751
N765M,"Macy's, Inc.",aa552e,2024-12-26,2024-12-26 10:46:47+00:00,2024-12-26 12:17:21+00:00,90.6,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2024-12-29,2024-12-29 22:13:49+00:00,2024-12-29 23:41:36+00:00,87.8,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
N765M,"Macy's, Inc.",aa552e,2024-12-29,2024-12-29 19:05:59+00:00,2024-12-29 21:27:40+00:00,141.7,KMIA,Miami International Airport,Miami,US,25.796011,-80.289751,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-01-05,2025-01-05 22:14:59+00:00,2025-01-06 03:32:01+00:00,317.0,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984,KLAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817
N765M,"Macy's, Inc.",aa552e,2025-01-05,2025-01-05 16:25:03+00:00,2025-01-05 17:49:29+00:00,84.4,KLUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945,KHPN,Westchester County Airport,White Plains,US,41.06700134277344,-73.70760345458984
N765M,"Macy's, Inc.",aa552e,2025-01-10,2025-01-10 22:05:07+00:00,2025-01-10 23:40:51+00:00,95.7,KORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597
N765M,"Macy's, Inc.",aa552e,2025-01-09,2025-01-09 23:44:03+00:00,2025-01-10 01:30:18+00:00,106.2,KLGA,LaGuardia Airport,New York,US,40.777199,-73.872597,KORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048
